mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
51	51	401/4	401/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	587		
51	51	201/2	201/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	588		
51	51	403/4	403/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	589		
51	51	101	101	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	590		
51	51	405/4	405/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	591		
51	51	203/2	203/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	592		
51	51	407/4	407/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	593		
51	51	100	100	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	594		
51	51	201/2	201/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	595		
51	51	101	101	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	596		
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	597		
52	52	102	102	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	598		
52	52	817/8	817/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	599		
52	52	409/4	409/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	600		
52	52	205/2	205/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	601		
52	52	411/4	411/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	602		
52	52	103	103	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	603		
52	52	413/4	413/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	604		
52	52	207/2	207/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	605		
52	52	415/4	415/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	606		
52	52	102	102	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	607		
52	52	205/2	205/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	608		
52	52	103	103	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	609		
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	610		
53	53	104	104	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	611		
53	53	833/8	833/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	612		
53	53	417/4	417/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	613		
53	53	209/2	209/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	614		
53	53	419/4	419/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	615		
53	53	105	105	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	616		
53	53	421/4	421/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	617		
53	53	211/2	211/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	618		
53	53	423/4	423/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	619		
53	53	104	104	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	620		
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	621		
53	53	105	105	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	622		
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	623		
54	54	213/2	213/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	624		
54	54	107	107	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	625		
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	626		
54	54	106	106	0.125	0	0	Chord	2/4	1	2	1/32	1/32	1	627		
54	54	849/8	849/8	0.125	1/32	1/32	Chord	2/4	1	2	1/32	1/32	1	628		
54	54	425/4	425/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	629		
54	54	213/2	213/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	630		
54	54	427/4	427/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	631		
54	54	107	107	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	632		
54	54	429/4	429/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	633		
54	54	215/2	215/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	634		
54	54	431/4	431/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	635		
54	54	106	106	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	636		
55	55	217/2	217/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	637		
55	55	109	109	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	638		
55	55	219/2	219/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	639		
55	55	108	108	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	640		
55	55	433/4	433/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	641		
55	55	217/2	217/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	642		
55	55	435/4	435/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	643		
55	55	109	109	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	644		
55	55	437/4	437/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	645		
55	55	219/2	219/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	646		
55	55	439/4	439/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	647		
55	55	108	108	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	648		
56	56	221/2	221/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	649		
56	56	111	111	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	650		
56	56	223/2	223/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	651		
56	56	110	110	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	652		
56	56	441/4	441/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	653		
56	56	221/2	221/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	654		
56	56	443/4	443/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	655		
56	56	111	111	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	656		
56	56	445/4	445/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	657		
56	56	223/2	223/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	658		
56	56	447/4	447/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	659		
56	56	110	110	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	660		
57	57	225/2	225/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	661		
57	57	113	113	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	662		
57	57	227/2	227/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	663		
57	57	112	112	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	664		
57	57	449/4	449/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	665		
57	57	225/2	225/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	666		
57	57	451/4	451/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	667		
57	57	113	113	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	668		
57	57	453/4	453/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	669		
57	57	227/2	227/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	670		
57	57	455/4	455/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	671		
57	57	112	112	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	672		
58	58	229/2	229/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	673		
58	58	115	115	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	674		
58	58	231/2	231/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	675		
58	58	114	114	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	676		
58	58	457/4	457/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	677		
58	58	229/2	229/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	678		
58	58	459/4	459/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	679		
58	58	115	115	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	680		
58	58	461/4	461/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	681		
58	58	231/2	231/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	682		
58	58	463/4	463/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	683		
58	58	114	114	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	684		
59	59	233/2	233/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	685		
59	59	117	117	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	686		
59	59	235/2	235/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	687		
59	59	116	116	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	688		
59	59	465/4	465/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	689		
59	59	233/2	233/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	690		
59	59	467/4	467/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	691		
59	59	117	117	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	692		
59	59	469/4	469/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	693		
59	59	235/2	235/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	694		
59	59	471/4	471/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	695		
59	59	116	116	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	696		
60	60	237/2	237/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	697		
60	60	119	119	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	698		
60	60	239/2	239/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	699		
60	60	118	118	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	700		
60	60	473/4	473/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	701		
60	60	237/2	237/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	702		
60	60	475/4	475/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	703		
60	60	119	119	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	704		
60	60	477/4	477/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	705		
60	60	239/2	239/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	706		
60	60	479/4	479/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	707		
60	60	118	118	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	708		
61	61	241/2	241/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	709		
61	61	121	121	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	710		
61	61	243/2	243/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	711		
61	61	120	120	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	712		
61	61	481/4	481/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	713		
61	61	241/2	241/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	714		
61	61	483/4	483/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	715		
61	61	121	121	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	716		
61	61	485/4	485/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	717		
61	61	243/2	243/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	718		
61	61	487/4	487/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	719		
61	61	120	120	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	720		
62	62	122	122	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	721		
62	62	489/4	489/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	722		
62	62	245/2	245/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	723		
62	62	491/4	491/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	724		
62	62	123	123	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	725		
62	62	493/4	493/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	726		
62	62	247/2	247/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	727		
62	62	495/4	495/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	728		
62	62	122	122	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	729		
62	62	245/2	245/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	730		
62	62	123	123	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	731		
62	62	247/2	247/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	732		
63	63	124	124	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	733		
63	63	993/8	993/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	734		
63	63	497/4	497/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	735		
63	63	249/2	249/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	736		
63	63	499/4	499/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	737		
63	63	125	125	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	738		
63	63	501/4	501/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	739		
63	63	251/2	251/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	740		
63	63	503/4	503/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	741		
63	63	124	124	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	742		
63	63	249/2	249/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	743		
63	63	125	125	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	744		
63	63	251/2	251/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	745		
64	64	253/2	253/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	746		
64	64	127	127	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	747		
64	64	255/2	255/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	748		
64	64	126	126	0.125	0	0	Chord	2/4	1	2	1/32	1/32	1	749		
64	64	1009/8	1009/8	0.125	1/32	1/32	Chord	2/4	1	2	1/32	1/32	1	750		
64	64	505/4	505/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	751		
64	64	253/2	253/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	752		
64	64	507/4	507/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	753		
64	64	127	127	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	754		
64	64	509/4	509/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	755		
64	64	255/2	255/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	756		
64	64	511/4	511/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	757		
64	64	126	126	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	758		
64	64	253/2	253/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	759		
64	64	127	127	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	760		
64	64	255/2	255/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	761		
65	65	128	128	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	762		
65	65	257/2	257/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	763		
65	65	129	129	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	764		
65	65	259/2	259/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	765		
65	65	128	128	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	766		
65	65	513/4	513/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	767		
65	65	257/2	257/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	768		
65	65	515/4	515/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	769		
65	65	129	129	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	770		
65	65	517/4	517/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	771		
65	65	259/2	259/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	772		
65	65	519/4	519/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	773		
65	65	128	128	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	774		
65	65	257/2	257/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	775		
65	65	129	129	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	776		
65	65	259/2	259/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	777		
66	66	130	130	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	778		
66	66	1041/8	1041/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	779		
66	66	521/4	521/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	780		
66	66	261/2	261/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	781		
66	66	523/4	523/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	782		
66	66	131	131	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	783		
66	66	525/4	525/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	784		
66	66	263/2	263/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	785		
66	66	527/4	527/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	786		
66	66	130	130	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	787		
66	66	130	130	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	788		
66	66	131	131	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	789		
66	66	525/4	525/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	790		
66	66	263/2	263/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	791		
66	66	527/4	527/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	792		
67	67	132	132	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	793		
67	67	1057/8	1057/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	794		
67	67	529/4	529/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	795		
67	67	265/2	265/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	796		
67	67	531/4	531/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	797		
67	67	133	133	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	798		
67	67	533/4	533/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	799		
67	67	267/2	267/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	800		
67	67	535/4	535/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	801		
67	67	132	132	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	802		
67	67	133	133	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	803		
67	67	533/4	533/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	804		
67	67	267/2	267/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	805		
67	67	535/4	535/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	806		
68	68	134	134	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	807		
68	68	1073/8	1073/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	808		
68	68	537/4	537/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	809		
68	68	269/2	269/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	810		
68	68	539/4	539/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	811		
68	68	135	135	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	812		
68	68	541/4	541/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	813		
68	68	271/2	271/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	814		
68	68	543/4	543/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	815		
68	68	134	134	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	816		
68	68	134	134	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	817		
68	68	135	135	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	818		
68	68	541/4	541/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	819		
68	68	271/2	271/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	820		
68	68	543/4	543/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	821		
69	69	136	136	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	822		
69	69	1089/8	1089/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	823		
69	69	545/4	545/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	824		
69	69	273/2	273/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	825		
69	69	547/4	547/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	826		
69	69	137	137	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	827		
69	69	549/4	549/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	828		
69	69	275/2	275/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	829		
69	69	551/4	551/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	830		
69	69	136	136	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	831		
69	69	137	137	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	832		
69	69	549/4	549/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	833		
69	69	275/2	275/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	834		
69	69	551/4	551/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	835		
70	70	138	138	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	836		
70	70	1105/8	1105/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	837		
70	70	553/4	553/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	838		
70	70	277/2	277/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	839		
70	70	555/4	555/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	840		
70	70	139	139	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	841		
70	70	557/4	557/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	842		
70	70	279/2	279/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	843		
70	70	559/4	559/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	844		
70	70	138	138	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	845		
70	70	139	139	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	846		
70	70	557/4	557/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	847		
70	70	279/2	279/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	848		
70	70	559/4	559/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	849		
71	71	140	140	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	850		
71	71	1121/8	1121/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	851		
71	71	561/4	561/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	852		
71	71	281/2	281/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	853		
71	71	563/4	563/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	854		
71	71	141	141	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	855		
71	71	565/4	565/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	856		
71	71	283/2	283/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	857		
71	71	567/4	567/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	858		
71	71	140	140	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	859		
71	71	281/2	281/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	860		
71	71	141	141	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	861		
71	71	283/2	283/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	862		
72	72	142	142	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	863		
72	72	1137/8	1137/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	864		
72	72	569/4	569/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	865		
72	72	285/2	285/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	866		
72	72	571/4	571/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	867		
72	72	143	143	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	868		
72	72	573/4	573/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	869		
72	72	287/2	287/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	870		
72	72	575/4	575/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	871		
72	72	142	142	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	872		
72	72	285/2	285/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	873		
72	72	143	143	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	874		
72	72	287/2	287/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	875		
73	73	144	144	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	876		
73	73	1153/8	1153/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	877		
73	73	577/4	577/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	878		
73	73	289/2	289/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	879		
73	73	579/4	579/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	880		
73	73	145	145	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	881		
