mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
26	25	74	74	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	293			
27	26	151/2	151/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	294			
27	26	77	77	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	295			
27	26	151/2	151/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	296	ornamentTrill		
27	26	77	77	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	297			
27	26	151/2	151/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	298			
27	26	77	77	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	299			
28	26	78	78	0.5	0	5/8	Chord	6/8	1	1	1/8		1/8	1	300			
29	27	157/2	157/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	301			
29	27	79	79	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	302			
29	27	159/2	159/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	303			
29	27	80	80	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	304			
29	27	161/2	161/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	305			
29	27	81	81	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	306			
29	27	157/2	157/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	307			
29	27	80	80	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	308			
29	27	157/2	157/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	309			
29	27	80	80	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	310			
30	28	163/2	163/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	311			
30	28	82	82	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	312			
30	28	165/2	165/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	313			
30	28	83	83	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	314			
30	28	167/2	167/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	315			
30	28	84	84	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	316			
30	28	163/2	163/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	317			
30	28	83	83	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	318			
30	28	163/2	163/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	319			
30	28	83	83	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	320			
31	29	169/2	169/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	321			
31	29	85	85	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	322			
31	29	171/2	171/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	323			
31	29	86	86	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	324			
31	29	173/2	173/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	325			
31	29	87	87	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	326			
31	29	169/2	169/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	327			
31	29	86	86	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	328			
31	29	169/2	169/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	329			
31	29	86	86	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	330			
32	30	175/2	175/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	331			
32	30	88	88	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	332			
32	30	177/2	177/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	333			
32	30	89	89	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	334			
32	30	179/2	179/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	335			
32	30	90	90	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	336			
32	30	175/2	175/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	337			
32	30	89	89	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	338			
32	30	175/2	175/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	339			
32	30	89	89	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	340			
33	31	181/2	181/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	341			
33	31	91	91	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	342			
33	31	183/2	183/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	343			
33	31	92	92	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	344			
33	31	185/2	185/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	345			
33	31	93	93	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	346			
33	31	181/2	181/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	347			
33	31	92	92	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	348			
33	31	181/2	181/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	349			
33	31	92	92	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	350			
34	32	187/2	187/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	351			
34	32	94	94	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	352			
34	32	189/2	189/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	353			
34	32	95	95	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	354			
34	32	191/2	191/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	355			
34	32	96	96	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	356			
34	32	187/2	187/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	357			
34	32	187/2	187/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	358			
34	32	95	95	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	359			
35	33	193/2	193/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	360	ornamentTrill		
35	33	97	97	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	361			
35	33	195/2	195/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	362			
35	33	98	98	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	363			
35	33	197/2	197/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	364			
35	33	99	99	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	365			
35	33	193/2	193/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	366			
35	33	98	98	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	367			
35	33	99	99	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	368			
36	34	199/2	199/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	369	ornamentTrill		
36	34	101	101	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	370			
36	34	203/2	203/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	371			
36	34	102	102	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	372			
36	34	199/2	199/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	373			
36	34	100	100	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	374			
36	34	201/2	201/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	375			
36	34	101	101	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	376			
37	35	205/2	205/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	377	ornamentTrill		
37	35	207/2	207/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	378			
37	35	104	104	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	379			
37	35	209/2	209/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	380			
37	35	105	105	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	381			
37	35	205/2	205/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	382			
37	35	104	104	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	383			
38	36	211/2	211/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	384	ornamentTrill		
38	36	213/2	213/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	385			
38	36	107	107	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	386			
38	36	215/2	215/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	387			
38	36	108	108	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	388			
38	36	211/2	211/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	389			
38	36	107	107	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	390			
39	37	217/2	217/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	391			
39	37	109	109	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	392			
39	37	219/2	219/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	393			
39	37	110	110	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	394			
39	37	110	110	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	395			
39	37	221/2	221/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	396			
39	37	111	111	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	397			
39	37	217/2	217/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	398			
39	37	110	110	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	399			
40	38	223/2	223/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	400			
40	38	112	112	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	401			
40	38	225/2	225/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	402			
40	38	113	113	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	403			
40	38	113	113	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	404			
40	38	227/2	227/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	405			
40	38	114	114	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	406			
40	38	223/2	223/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	407			
40	38	113	113	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	408			
40	38	113	113	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	409			
41	39	229/2	229/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	410			
41	39	115	115	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	411			
41	39	231/2	231/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	412			
41	39	116	116	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	413			
41	39	233/2	233/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	414			
41	39	117	117	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	415			
41	39	231/2	231/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	416			
41	39	117	117	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	417			
41	39	229/2	229/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	418			
41	39	116	116	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	419			
42	40	235/2	235/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	420			
42	40	118	118	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	421			
42	40	237/2	237/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	422			
42	40	119	119	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	423			
42	40	239/2	239/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	424			
42	40	120	120	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	425			
42	40	237/2	237/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	426			
42	40	120	120	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	427			
42	40	235/2	235/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	428			
42	40	119	119	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	429			
43	41	241/2	241/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	430			
43	41	121	121	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	431			
43	41	243/2	243/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	432			
43	41	122	122	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	433			
43	41	245/2	245/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	434			
43	41	123	123	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	435			
43	41	241/2	241/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	436			
43	41	243/2	243/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	437			
43	41	122	122	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	438			
43	41	123	123	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	439			
44	42	247/2	247/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	440			
44	42	124	124	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	441			
44	42	249/2	249/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	442			
44	42	125	125	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	443			
44	42	251/2	251/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	444			
44	42	126	126	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	445			
44	42	247/2	247/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	446			
44	42	249/2	249/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	447			
44	42	125	125	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	448			
44	42	126	126	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	449			
45	43	253/2	253/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	450			
45	43	127	127	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	451			
45	43	509/4	509/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	452			
45	43	255/2	255/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	453			
45	43	511/4	511/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	454			
45	43	128	128	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	455			
45	43	257/2	257/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	456			
45	43	129	129	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	457			
45	43	128	128	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	458			
45	43	257/2	257/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	459			
45	43	129	129	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	460			
45	43	253/2	253/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	461			
45	43	127	127	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	462			
45	43	509/4	509/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	463			
45	43	255/2	255/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	464			
45	43	511/4	511/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	465			
46	44	259/2	259/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	466			
46	44	519/4	519/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	467			
46	44	130	130	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	468			
46	44	521/4	521/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	469			
46	44	261/2	261/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	470			
46	44	523/4	523/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	471			
46	44	131	131	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	472			
46	44	263/2	263/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	473			
46	44	132	132	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	474			
46	44	259/2	259/2	0.25	0	0	Chord	6/8	1	2	1/16		1/16	1	475			
46	44	519/4	519/4	0.25	1/16	1/16	Chord	6/8	1	2	1/16		1/16	1	476			
46	44	130	130	0.25	1/8	1/8	Chord	6/8	1	2	1/16		1/16	1	477			
46	44	521/4	521/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16		1/16	1	478			
46	44	261/2	261/2	0.25	1/4	1/4	Chord	6/8	1	2	1/16		1/16	1	479			
46	44	523/4	523/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16		1/16	1	480			
46	44	131	131	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	481			
46	44	263/2	263/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	482			
46	44	132	132	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	483			
47	45	265/2	265/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	484			
47	45	133	133	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	485			
47	45	533/4	533/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	486			
47	45	267/2	267/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	487			
47	45	535/4	535/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	488			
47	45	134	134	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	489			
47	45	269/2	269/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	490			
47	45	135	135	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	491			
47	45	265/2	265/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	492			
47	45	133	133	0.25	1/8	1/8	Chord	6/8	1	2	1/16		1/16	1	493			
47	45	533/4	533/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16		1/16	1	494			
47	45	267/2	267/2	0.25	1/4	1/4	Chord	6/8	1	2	1/16		1/16	1	495			
47	45	535/4	535/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16		1/16	1	496			
47	45	134	134	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	497			
47	45	269/2	269/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	498			
47	45	135	135	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	499			
48	46	271/2	271/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	500			
48	46	137	137	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	501			
48	46	275/2	275/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	502			
48	46	138	138	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	503			
48	46	271/2	271/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	504			
48	46	136	136	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	505			
48	46	273/2	273/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	506			
48	46	138	138	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	507			
48	46	137	137	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	508			
49	47	277/2	277/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	509	ornamentTrill		
49	47	279/2	279/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	510			
49	47	140	140	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	511			
49	47	281/2	281/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	512			
49	47	141	141	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	513			
49	47	277/2	277/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	514			
49	47	140	140	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	515			
49	47	277/2	277/2	1.5	0	0	Chord	6/8	1	3	3/8		1/4	3/2	516			
49	47	140	140	1.5	3/8	3/8	Chord	6/8	1	3	3/8		1/4	3/2	517			
49	47	141	141	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	518			
50	48	283/2	283/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	519	ornamentTrill		
50	48	285/2	285/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	520			
50	48	143	143	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	521			
50	48	287/2	287/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	522			
50	48	144	144	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	523			
50	48	283/2	283/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	524			
50	48	143	143	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	525			
50	48	283/2	283/2	1.5	0	0	Chord	6/8	1	3	3/8		1/4	3/2	526			
50	48	143	143	1.5	3/8	3/8	Chord	6/8	1	3	3/8		1/4	3/2	527			
50	48	144	144	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	528			
51	49	289/2	289/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	529			
51	49	145	145	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	530			
51	49	291/2	291/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	531			
51	49	146	146	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	532			
51	49	293/2	293/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	533			
51	49	147	147	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	534			
51	49	289/2	289/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	535			
51	49	289/2	289/2	1.5	0	0	Chord	6/8	1	3	3/8		1/4	3/2	536			
51	49	146	146	1.0	3/8	3/8	Chord	6/8	1	3	1/4		1/4	1	537			
51	49	147	147	0.5	5/8	5/8	Chord	6/8	1	3	1/8		1/8	1	538			
51	49	291/2	291/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	539			
51	49	146	146	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	540			
52	50	295/2	295/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	541	ornamentTrill		
52	50	149	149	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	542			
52	50	299/2	299/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	543			
52	50	150	150	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	544			
52	50	295/2	295/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	545			
52	50	148	148	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	546			
52	50	297/2	297/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	547			
52	50	149	149	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	548			
53	51	301/2	301/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	549			
53	51	152	152	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	550			
53	51	305/2	305/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	551			
53	51	153	153	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	552			
53	51	301/2	301/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	553	ornamentTrill		
53	51	152	152	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	554			
53	51	301/2	301/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	555			
53	51	151	151	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	556			
53	51	303/2	303/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	557			
53	51	152	152	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	558			
54	52	307/2	307/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	559			
54	52	155	155	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	560			
54	52	311/2	311/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	561			
54	52	156	156	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	562			
54	52	307/2	307/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	563	ornamentTrill		
54	52	155	155	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	564			
54	52	156	156	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	565			
54	52	307/2	307/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	566			
54	52	154	154	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	567			
54	52	309/2	309/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	568			
54	52	155	155	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	569			
55	53	313/2	313/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	570			
55	53	157	157	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	571			
55	53	315/2	315/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	572			
55	53	158	158	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	573			
55	53	317/2	317/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	574			
55	53	159	159	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	575			
55	53	313/2	313/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	576			
55	53	157	157	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	577			
55	53	315/2	315/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	578			
55	53	158	158	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	579			
55	53	317/2	317/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	580			
55	53	159	159	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	581			
55	53	313/2	313/2	1.5	0	0	Chord	6/8	1	3	3/8		1/4	3/2	582			
55	53	158	158	1.5	3/8	3/8	Chord	6/8	1	3	3/8		1/4	3/2	583			
55	53	313/2	313/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	584			
55	53	158	158	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	585			
56	54	319/2	319/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	586			1
56	54	639/4	639/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	587			1
56	54	160	160	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	588			1
56	54	641/4	641/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	589			1
