mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
25	24	379/4	395/4	0.25	2	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	579		
25	24	95	99	0.25	2	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	580		
25	24	381/4	397/4	0.5	2	13/16	13/16	Chord	4/4	1	1	1/8		1/8	1	581		
25	24	383/4	399/4	0.25	2	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	582		
25	24	92	96	1.0	2	0	0	Chord	4/4	2	1	1/4		1/4	1	583		
25	24	93	97	0.25	2	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	584		
25	24	373/4	389/4	0.25	2	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	585		
25	24	187/2	195/2	0.25	2	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	586		
25	24	375/4	391/4	0.25	2	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	587		
25	24	94	98	0.5	2	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	588		
25	24	189/2	197/2	0.5	2	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	589		
25	24	95	99	0.0	2	3/4	3/4	StaffText	4/4	2	1	0						♮
25	24	95	99	0.5	2	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	590		
25	24	191/2	199/2	0.5	2	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	591		
26	25	96	100	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	592		
26	25	385/4	401/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	593		
26	25	193/2	201/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	594		
26	25	387/4	403/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	595		
26	25	97	101	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	596		
26	25	389/4	405/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	597		
26	25	195/2	203/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	598		
26	25	391/4	407/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	599		
26	25	98	102	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	600		
26	25	393/4	409/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	601		
26	25	197/2	205/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	602		
26	25	395/4	411/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	603		
26	25	99	103	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	604		
26	25	397/4	413/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	605		
26	25	199/2	207/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	606		
26	25	399/4	415/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	607		
27	26	100	104	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	608		
27	26	101	105	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	609		
27	26	203/2	211/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	610		
27	26	407/4	423/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	611		
27	26	102	106	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	612		
27	26	409/4	425/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	613		
27	26	205/2	213/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	614		
27	26	103	107	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	615		
27	26	207/2	215/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	616		
27	26	415/4	431/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	617		
27	26	100	104	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	618		
27	26	401/4	417/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	619		
27	26	201/2	209/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	620		
27	26	403/4	419/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	621		
27	26	101	105	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	622		
27	26	405/4	421/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	623		
27	26	203/2	211/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	624		
27	26	407/4	423/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	625		
27	26	102	106	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	626		
27	26	409/4	425/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	627		
27	26	205/2	213/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	628		
27	26	411/4	427/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	629		
27	26	103	107	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	630		
27	26	413/4	429/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	631		
27	26	207/2	215/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	632		
27	26	415/4	431/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	633		
28	27	104	108	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	634		
28	27	417/4	433/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	635		
28	27	209/2	217/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	636		
28	27	419/4	435/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	637		
28	27	105	109	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	638		
28	27	421/4	437/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	639		
28	27	211/2	219/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	640		
28	27	423/4	439/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	641		
28	27	106	110	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	642		
28	27	425/4	441/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	643		
28	27	213/2	221/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	644		
28	27	427/4	443/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	645		
28	27	107	111	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	646		
28	27	429/4	445/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	647		
28	27	215/2	223/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	648		
28	27	431/4	447/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	649		
28	27	104	108	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	650		
28	27	209/2	217/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	651		
28	27	105	109	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	652		
28	27	211/2	219/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	653		
28	27	106	110	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	654		
28	27	213/2	221/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	655		
28	27	107	111	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	656		
28	27	215/2	223/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	657		
29	28	108	112	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	658		
29	28	433/4	449/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	659		
29	28	217/2	225/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	660		
29	28	435/4	451/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	661		
29	28	109	113	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	662		
29	28	437/4	453/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	663		
29	28	219/2	227/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	664		
29	28	439/4	455/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	665		
29	28	110	114	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	666		
29	28	221/2	229/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	667		
29	28	111	115	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	668		
29	28	223/2	231/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	669		
29	28	108	112	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	670		
29	28	217/2	225/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	671		
29	28	109	113	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	672		
29	28	219/2	227/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	673		
29	28	441/4	457/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	674		
29	28	221/2	229/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	675		
29	28	443/4	459/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	676		
29	28	111	115	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	677		
29	28	445/4	461/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	678		
29	28	223/2	231/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	679		
29	28	447/4	463/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	680		
30	29	112	116	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	681		
30	29	225/2	233/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	682		
30	29	113	117	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	683		
30	29	227/2	235/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	684		
30	29	114	118	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	685		
30	29	229/2	237/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	686		
30	29	115	119	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	687		
30	29	231/2	239/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	688		
30	29	112	116	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	689		
30	29	449/4	465/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	690		
30	29	225/2	233/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	691		
30	29	451/4	467/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	692		
30	29	113	117	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	693		
30	29	453/4	469/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	694		
30	29	227/2	235/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	695		
30	29	455/4	471/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	696		
30	29	114	118	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	697		
30	29	457/4	473/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	698		
30	29	229/2	237/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	699		
30	29	459/4	475/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	700		
30	29	115	119	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	701		
30	29	461/4	477/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	702		
30	29	231/2	239/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	703		
30	29	463/4	479/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	704		
31	30	116	120	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	705		
31	30	233/2	241/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	706		
31	30	117	121	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	707		
31	30	235/2	243/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	708		
31	30	118	122	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	709		
31	30	237/2	245/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	710		
31	30	119	123	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	711		
31	30	239/2	247/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	712		
31	30	116	120	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	713		
31	30	465/4	481/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	714		
31	30	233/2	241/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	715		
31	30	467/4	483/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	716		
31	30	117	121	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	717		
31	30	469/4	485/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	718		
31	30	235/2	243/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	719		
31	30	471/4	487/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	720		
31	30	118	122	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	721		
31	30	473/4	489/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	722		
31	30	237/2	245/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	723		
31	30	475/4	491/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	724		
31	30	119	123	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	725		
31	30	477/4	493/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	726		
31	30	239/2	247/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	727		
31	30	479/4	495/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	728		
32	31	120	124	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	729		
32	31	241/2	249/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	730		
32	31	121	125	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	731		
32	31	243/2	251/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	732		
32	31	122	126	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	733		
32	31	245/2	253/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	734		
32	31	123	127	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	735		
32	31	247/2	255/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	736		
32	31	121	125	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	737		
32	31	245/2	253/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	738		
32	31	120	124	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	739		
32	31	481/4	497/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	740		
32	31	241/2	249/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	741		
32	31	483/4	499/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	742		
32	31	121	125	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	743		
32	31	485/4	501/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	744		
32	31	243/2	251/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	745		
32	31	487/4	503/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	746		
32	31	122	126	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	747		
32	31	489/4	505/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	748		
32	31	245/2	253/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	749		
32	31	491/4	507/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	750		
32	31	123	127	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	751		
32	31	493/4	509/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	752		
32	31	247/2	255/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	753		
32	31	495/4	511/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	754		
33	32	124	128	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	755		
33	32	249/2	257/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	756		
33	32	125	129	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	757		
33	32	251/2	259/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	758		
33	32	126	130	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	759		
33	32	253/2	261/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	760		
33	32	127	131	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	761		
33	32	255/2	263/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	762		
33	32	124	128	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	763		
33	32	497/4	513/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	764		
33	32	249/2	257/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	765		
33	32	499/4	515/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	766		
33	32	125	129	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	767		
33	32	501/4	517/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	768		
33	32	251/2	259/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	769		
33	32	503/4	519/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	770		
33	32	126	130	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	771		
33	32	505/4	521/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	772		
33	32	253/2	261/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	773		
33	32	507/4	523/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	774		
33	32	127	131	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	775		
33	32	509/4	525/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	776		
33	32	255/2	263/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	777		
33	32	511/4	527/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	778		
34	33	128	132	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	779		
34	33	257/2	265/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	780		
34	33	129	133	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	781		
34	33	259/2	267/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	782		
34	33	130	134	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	783		
34	33	261/2	269/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	784		
34	33	131	135	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	785		
34	33	263/2	271/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	786		
34	33	128	132	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	787		
34	33	513/4	529/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	788		
34	33	257/2	265/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	789		
34	33	515/4	531/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	790		
34	33	129	133	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	791		
34	33	517/4	533/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	792		
34	33	259/2	267/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	793		
34	33	519/4	535/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	794		
34	33	130	134	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	795		
34	33	521/4	537/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	796		
34	33	261/2	269/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	797		
34	33	523/4	539/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	798		
34	33	131	135	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	799		
34	33	525/4	541/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	800		
34	33	263/2	271/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	801		
34	33	527/4	543/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	802		
35	34	132	136	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	803		
35	34	265/2	273/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	804		
35	34	133	137	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	805		
35	34	267/2	275/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	806		
35	34	134	138	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	807		
35	34	537/4	553/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	808		
35	34	269/2	277/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	809		
35	34	539/4	555/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	810		
35	34	135	139	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	811		
35	34	541/4	557/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	812		
35	34	271/2	279/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	813		
35	34	543/4	559/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	814		
35	34	134	138	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	815		
35	34	132	136	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	816		
35	34	529/4	545/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	817		
35	34	265/2	273/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	818		
35	34	531/4	547/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	819		
35	34	133	137	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	820		
35	34	533/4	549/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	821		
35	34	267/2	275/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	822		
35	34	535/4	551/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	823		
35	34	134	138	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	824		
35	34	269/2	277/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	825		
35	34	135	139	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	826		
35	34	271/2	279/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	827		
36	35	136	140	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	828		
36	35	545/4	561/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	829		
36	35	273/2	281/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	830		
36	35	547/4	563/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	831		
36	35	137	141	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	832		
36	35	549/4	565/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	833		
36	35	275/2	283/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	834		
36	35	551/4	567/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	835		
36	35	138	142	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	836		
36	35	553/4	569/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	837		
36	35	277/2	285/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	838		
36	35	555/4	571/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	839		
36	35	139	143	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	840		
36	35	557/4	573/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	841		
36	35	279/2	287/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	842		
36	35	559/4	575/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	843		
36	35	136	140	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	844		
36	35	273/2	281/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	845		
36	35	137	141	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	846		
36	35	275/2	283/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	847		
36	35	138	142	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	848		
36	35	277/2	285/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	849		
36	35	139	143	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	850		
36	35	279/2	287/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	851		
37	36	140	144	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	852		
37	36	561/4	577/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	853		
37	36	281/2	289/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	854		
37	36	563/4	579/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	855		
37	36	141	145	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	856		
37	36	142	146	0.0		1/2	1/2	Chord	4/4	1	1	0	grace16	1/32	1	857		
37	36	142	146	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	858		
37	36	569/4	585/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	859		
37	36	285/2	293/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	860		
37	36	571/4	587/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	861		
37	36	143	147	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	862		
37	36	140	144	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	863		
37	36	141	145	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	864		
37	36	565/4	581/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	865		
37	36	283/2	291/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	866		
37	36	567/4	583/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	867		
37	36	142	146	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	868		
37	36	143	147	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	869		
37	36	573/4	589/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	870		
