mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
24	24	377/4	377/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	585		
24	24	189/2	189/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	586	ornamentTrill	
24	24	379/4	379/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	587		
24	24	95	95	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	588		
24	24	381/4	381/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	589		
24	24	191/2	191/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	590		
24	24	383/4	383/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	591		
24	24	92	92	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	592		
24	24	185/2	185/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	593		
24	24	93	93	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	594		
24	24	187/2	187/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	595		
24	24	94	94	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	596		
24	24	189/2	189/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	597		
24	24	95	95	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	598		
24	24	191/2	191/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	599		
25	25	96	96	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	600		
25	25	385/4	385/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	601		
25	25	193/2	193/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	602	ornamentTrill	
25	25	387/4	387/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	603		
25	25	97	97	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	604		
25	25	389/4	389/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	605		
25	25	195/2	195/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	606		
25	25	391/4	391/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	607		
25	25	98	98	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	608		
25	25	393/4	393/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	609		
25	25	197/2	197/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	610		
25	25	395/4	395/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	611		
25	25	99	99	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	612		
25	25	397/4	397/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	613		
25	25	199/2	199/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	614		
25	25	399/4	399/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	615		
25	25	96	96	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	616		
25	25	193/2	193/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	617		
25	25	97	97	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	618		
25	25	195/2	195/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	619		
25	25	98	98	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	620		
26	26		100	0.5	1	0	0	Chord	4/4	1	1	1/8		1/8	1	621		
26	26		201/2	0.5	1	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	622		
26	26		101	0.5	1	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	623		
26	26		203/2	0.5	1	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	624		
26	26		102	0.5	1	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	625		
26	26		205/2	0.5	1	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	626		
26	26		103	0.5	1	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	627		
26	26		207/2	0.5	1	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	628		
26	26		100	0.25	1	0	0	Chord	4/4	1	2	1/16		1/16	1	629		
26	26		401/4	0.25	1	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	630		
26	26		201/2	0.25	1	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	631		
26	26		403/4	0.25	1	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	632		
26	26		101	0.25	1	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	633		
26	26		405/4	0.25	1	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	634		
26	26		203/2	0.25	1	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	635		
26	26		407/4	0.25	1	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	636		
26	26		102	0.25	1	1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	637		
26	26		409/4	0.25	1	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	638		
26	26		205/2	0.25	1	5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	639		
26	26		411/4	0.25	1	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	640		
26	26		103	0.25	1	3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	641		
26	26		413/4	0.25	1	13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	642		
26	26		207/2	0.25	1	7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	643		
26	26		415/4	0.25	1	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	644		
26	26		100	1.0	1	0	0	Chord	4/4	2	1	1/4		1/4	1	645		
26	26		102	1.0	1	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	646		
26	26		103	1.0	1	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	647		
27	27		104	0.5	1	0	0	Chord	4/4	1	1	1/8		1/8	1	648		
27	27		209/2	0.5	1	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	649		
27	27		105	0.5	1	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	650		
27	27		211/2	0.5	1	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	651		
27	27		106	1.0	1	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	652		
27	27		104	0.25	1	0	0	Chord	4/4	2	1	1/16		1/16	1	653		
27	27		417/4	0.25	1	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	654		
27	27		209/2	0.25	1	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	655		
27	27		419/4	0.25	1	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	656		
27	27		105	0.25	1	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	657		
27	27		421/4	0.25	1	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	658		
27	27		211/2	0.25	1	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	659		
27	27		423/4	0.25	1	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	660		
27	27		106	0.25	1	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	661		
27	27		425/4	0.25	1	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	662		
27	27		213/2	0.25	1	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	663		
27	27		427/4	0.25	1	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	664		
27	27		107	0.25	1	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	665		
27	27		429/4	0.25	1	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	666		
27	27		215/2	0.25	1	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	667		
27	27		431/4	0.25	1	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	668		
27	27		104	1.0	1	0	0	Chord	4/4	2	2	1/4		1/4	1	669		
27	27		105	1.0	1	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	670		
27	27		106	1.0	1	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	671		
28	26	100	108	0.5	2	0	0	Chord	4/4	1	1	1/8		1/8	1	672		
28	26	201/2	217/2	0.5	2	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	673		
28	26	101	109	0.5	2	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	674		
28	26	203/2	219/2	0.5	2	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	675		
28	26	102	110	0.25	2	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	676		
28	26	409/4	441/4	0.25	2	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	677		
28	26	205/2	221/2	0.25	2	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	678		
28	26	411/4	443/4	0.25	2	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	679		
28	26	100	108	0.25	2	0	0	Chord	4/4	1	2	1/16		1/16	1	680		
28	26	401/4	433/4	0.25	2	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	681		
28	26	201/2	217/2	0.25	2	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	682		
28	26	403/4	435/4	0.25	2	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	683		
28	26	101	109	0.25	2	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	684		
28	26	405/4	437/4	0.25	2	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	685		
28	26	203/2	219/2	0.25	2	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	686		
28	26	407/4	439/4	0.25	2	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	687		
28	26	100	108	1.0	2	0	0	Chord	4/4	2	1	1/4		1/4	1	688		
28	26	101	109	1.0	2	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	689		
28	26	102	110	1.0	2	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	690		
28	26	103	111	0.5	2	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	691		
28	26	103	111	0.25	2	3/4	3/4	Chord	4/4	2	2	1/16		1/16	1	692		
28	26	413/4	445/4	0.25	2	13/16	13/16	Chord	4/4	2	2	1/16		1/16	1	693		
28	26	207/2	223/2	0.25	2	7/8	7/8	Chord	4/4	2	2	1/16		1/16	1	694		
28	26	415/4	447/4	0.25	2	15/16	15/16	Chord	4/4	2	2	1/16		1/16	1	695		
29	27	417/4	449/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	696		
29	27	209/2	225/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	697		
29	27	419/4	451/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	698		
29	27	105	113	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	699		
29	27	421/4	453/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	700		
29	27	211/2	227/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	701		
29	27	423/4	455/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	702		
29	27	106	114	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	703		
29	27	425/4	457/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	704		
29	27	213/2	229/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	705		
29	27	427/4	459/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	706		
29	27	107	115	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	707		
29	27	429/4	461/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	708		
29	27	215/2	231/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	709		
29	27	431/4	463/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	710		
29	27	104	112	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	711		
29	27	106	114	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	712		
30	28	108	116	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	713		
30	28	433/4	465/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	714		
30	28	217/2	233/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	715		
30	28	435/4	467/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	716		
30	28	109	117	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	717		
30	28	437/4	469/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	718		
30	28	219/2	235/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	719		
30	28	439/4	471/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	720		
30	28	110	118	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	721		
30	28	441/4	473/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	722		
30	28	221/2	237/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	723		
30	28	443/4	475/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	724		
30	28	111	119	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	725		
30	28	445/4	477/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	726		
30	28	223/2	239/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	727		
30	28	447/4	479/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	728		
30	28	108	116	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	729		
30	28	219/2	235/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	730		
30	28	110	118	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	731		
30	28	221/2	237/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	732		
30	28	111	119	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	733		
30	28	223/2	239/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	734		
31	29	112	120	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	735		
31	29	449/4	481/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	736		
31	29	225/2	241/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	737		
31	29	451/4	483/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	738		
31	29	113	121	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	739		
31	29	453/4	485/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	740		
31	29	227/2	243/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	741		
31	29	455/4	487/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	742		
31	29	114	122	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	743		
31	29	457/4	489/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	744		
31	29	229/2	245/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	745		
31	29	459/4	491/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	746		
31	29	115	123	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	747		
31	29	461/4	493/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	748		
31	29	231/2	247/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	749		
31	29	463/4	495/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	750		
31	29	112	120	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	751		
31	29	225/2	241/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	752		
31	29	113	121	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	753		
31	29	227/2	243/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	754		
31	29	114	122	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	755		
32	30	116	124	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	756		
32	30	465/4	497/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	757		
32	30	233/2	249/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	758		
32	30	467/4	499/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	759		
32	30	117	125	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	760		
32	30	469/4	501/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	761		
32	30	235/2	251/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	762		
32	30	471/4	503/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	763		
32	30	118	126	0.75		1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	764		
32	30	475/4	507/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	765		
32	30	119	127	0.75		3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	766		
32	30	479/4	511/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	767		
32	30	118	126	0.25		1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	768		
32	30	473/4	505/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	769		
32	30	237/2	253/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	770		
32	30	119	127	0.25		3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	771		
32	30	477/4	509/4	0.25		13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	772		
32	30	239/2	255/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	773		
32	30	116	124	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	774		
32	30	233/2	249/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	775		
32	30	117	125	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	776		
32	30	235/2	251/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	777		
32	30	118	126	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	778		
32	30	237/2	253/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	779		
32	30	119	127	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	780		
32	30	239/2	255/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	781		
33	31	120	128	0.75		0	0	Chord	4/4	1	1	3/16		1/8	3/2	782		
33	31	483/4	515/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	783		
33	31	121	129	0.75		1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	784		
33	31	487/4	519/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	785		
33	31	122	130	0.75		1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	786		
33	31	491/4	523/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	787		
33	31	123	131	0.75		3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	788		
33	31	495/4	527/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	789		
33	31	120	128	0.25		0	0	Chord	4/4	1	2	1/16		1/16	1	790		
33	31	481/4	513/4	0.25		1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	791		
33	31	241/2	257/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	792		
33	31	121	129	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	793		
33	31	485/4	517/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	794		
33	31	243/2	259/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	795		
33	31	122	130	0.25		1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	796		
33	31	489/4	521/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	797		
33	31	245/2	261/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	798		
33	31	123	131	0.25		3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	799		
33	31	493/4	525/4	0.25		13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	800		
33	31	247/2	263/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	801		
33	31	120	128	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	802		
33	31	241/2	257/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	803		
33	31	121	129	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	804		
33	31	243/2	259/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	805		
33	31	122	130	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	806		
33	31	245/2	261/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	807		
33	31	123	131	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	808		
33	31	247/2	263/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	809		
34	32	124	132	0.75		0	0	Chord	4/4	1	1	3/16		1/8	3/2	810		
34	32	499/4	531/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	811		
34	32	125	133	0.75		1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	812		
34	32	503/4	535/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	813		
34	32	126	134	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	814		
34	32	505/4	537/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	815		
34	32	253/2	269/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	816		
34	32	507/4	539/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	817		
34	32	127	135	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	818		
34	32	509/4	541/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	819		
34	32	255/2	271/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	820		
34	32	511/4	543/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	821		
34	32	124	132	0.25		0	0	Chord	4/4	1	2	1/16		1/16	1	822		
34	32	497/4	529/4	0.25		1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	823		
34	32	249/2	265/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	824		
34	32	125	133	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	825		
34	32	501/4	533/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	826		
34	32	251/2	267/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	827		
34	32	124	132	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	828		
34	32	249/2	265/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	829		
34	32	125	133	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	830		
34	32	251/2	267/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	831		
34	32	126	134	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	832		
34	32	253/2	269/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	833		
34	32	127	135	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	834		
34	32	255/2	271/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	835		
35	33	128	136	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	836		
35	33	513/4	545/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	837		
35	33	257/2	273/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	838		
35	33	515/4	547/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	839		
35	33	129	137	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	840		
35	33	517/4	549/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	841		
35	33	259/2	275/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	842		
35	33	519/4	551/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	843		
35	33	130	138	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	844		
35	33	521/4	553/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	845		
35	33	261/2	277/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	846		
35	33	523/4	555/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	847		
35	33	131	139	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	848		
35	33	525/4	557/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	849		
35	33	263/2	279/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	850		
35	33	527/4	559/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	851		
35	33	128	136	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	852		
35	33	257/2	273/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	853		
35	33	129	137	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	854		
35	33	259/2	275/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	855		
35	33	130	138	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	856		
35	33	261/2	277/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	857		
35	33	131	139	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	858		
35	33	263/2	279/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	859		
36	34	132	140	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	860		
36	34	529/4	561/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	861		
36	34	265/2	281/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	862		
36	34	531/4	563/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	863		
36	34	133	141	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	864		
36	34	533/4	565/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	865		
36	34	267/2	283/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	866		
36	34	535/4	567/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	867		
36	34	134	142	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	868		
36	34	537/4	569/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	869		
36	34	269/2	285/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	870		
36	34	539/4	571/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	871		
36	34	135	143	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	872		
36	34	541/4	573/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	873		
36	34	271/2	287/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	874		
36	34	543/4	575/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	875		
36	34	132	140	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	876		
36	34	265/2	281/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	877		
36	34	133	141	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	878		
