mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
66	66	98	98	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	577						
66	66	393/4	393/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	578						
66	66	197/2	197/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	579						
66	66	296/3	296/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	580						
66	66	593/6	593/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	581						
66	66	195/2	195/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	582						
67	67	99	99	0.0	0	0	Chord	3/8	1	1	0	grace16after	1/16	1	583						
67	67	99	99	0.0	0	0	Chord	3/8	1	1	0	grace32after	1/32	1	584						
67	67	99	99	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	585	ornamentTrill					
67	67	100	100	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	586						
67	67	99	99	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	587						
67	67	397/4	397/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	588						
67	67	199/2	199/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	589						
67	67	399/4	399/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	590						
67	67	100	100	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	591						
68	68	201/2	201/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	592						
68	68	403/4	403/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	593						
68	68	101	101	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	594						
68	68	405/4	405/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	595						
68	68	203/2	203/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	596						
68	68	305/3	305/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	597						
68	68	611/6	611/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	598						
68	68	201/2	201/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	599						
69	69	102	102	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	600	ornamentTrill					
69	69	103	103	0.0	1/4	1/4	Chord	3/8	1	1	0	grace32	1/32	1	601						
69	69	103	103	0.0	1/4	1/4	Chord	3/8	1	1	0	grace32	1/32	1	602						
69	69	103	103	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	603						
69	69	102	102	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	604						
69	69	409/4	409/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	605						
69	69	205/2	205/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	606						
69	69	411/4	411/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	607						
69	69	103	103	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	608						
70	70	207/2	207/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	609						
70	70	415/4	415/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	610						
70	70	104	104	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	611						
70	70	417/4	417/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	612						
70	70	209/2	209/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	613						
70	70	419/4	419/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	614						
70	70	207/2	207/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	615						
70	70	104	104	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	616						
70	70	209/2	209/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	617						
71	71	105	105	0.0	0	0	Chord	3/8	1	1	0	acciaccatura	1/8	1	618						
71	71	105	105	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	619						
71	71	421/4	421/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	620						
71	71	211/2	211/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	621						
71	71	423/4	423/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	622						
71	71	106	106	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	623						
71	71	425/4	425/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	624						
71	71	105	105	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	625						
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	626						
71	71	106	106	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	627						
72	72	213/2	213/2	0.0	0	0	Chord	3/8	1	1	0	acciaccatura	1/8	1	628						
72	72	213/2	213/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	629						
72	72	427/4	427/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	630						
72	72	107	107	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	631						
72	72	429/4	429/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	632						
72	72	215/2	215/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	633						
72	72	431/4	431/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	634						
72	72	213/2	213/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	635						
72	72	107	107	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	636						
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	637						
73	73	108	108	0.0	0	0	Chord	3/8	1	1	0	acciaccatura	1/8	1	638						
73	73	108	108	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	639						
73	73	433/4	433/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	640						
73	73	217/2	217/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	641						
73	73	435/4	435/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	642						
73	73	109	109	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	643						
73	73	437/4	437/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	644						
73	73	108	108	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	645						
73	73	217/2	217/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	646						
73	73	109	109	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	647						
74	74	219/2	219/2	0.0	0	0	Chord	3/8	1	1	0	acciaccatura	1/8	1	648						
74	74	219/2	219/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	649						
74	74	439/4	439/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	650						
74	74	110	110	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	651						
74	74	441/4	441/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	652						
74	74	221/2	221/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	653						
74	74	443/4	443/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	654						
74	74	219/2	219/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	655						
74	74	110	110	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	656						
74	74	221/2	221/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	657						
75	75	111	111	0.0	0	0	Chord	3/8	1	1	0	acciaccatura	1/8	1	658						
75	75	111	111	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	659						
75	75	445/4	445/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	660						
75	75	223/2	223/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	661						
75	75	447/4	447/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	662						
75	75	112	112	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	663						
75	75	449/4	449/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	664						
75	75	111	111	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	665						
75	75	223/2	223/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	666						
75	75	112	112	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	667						
76	76	225/2	225/2	0.0	0	0	Chord	3/8	1	1	0	acciaccatura	1/8	1	668						
76	76	225/2	225/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	669						
76	76	451/4	451/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	670						
76	76	113	113	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	671						
76	76	453/4	453/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	672						
76	76	227/2	227/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	673						
76	76	455/4	455/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	674						
76	76	225/2	225/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	675						
76	76	113	113	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	676						
76	76	225/2	225/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	677						
76	76	113	113	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	678						
76	76	227/2	227/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	679						
77	77	114	114	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	680						
77	77	229/2	229/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	681						
77	77	115	115	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	682						
77	77	114	114	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	683						
77	77	457/4	457/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	684						
77	77	229/2	229/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	685						
77	77	459/4	459/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	686						
77	77	115	115	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	687						
77	77	461/4	461/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	688						
78	78	231/2	231/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	689						
78	78	116	116	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	690						
78	78	233/2	233/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	691						
78	78	231/2	231/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	692						
78	78	463/4	463/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	693						
78	78	116	116	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	694						
78	78	465/4	465/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	695						
78	78	233/2	233/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	696						
78	78	467/4	467/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	697						
79	79	117	117	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	698						
79	79	235/2	235/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	699						
79	79	118	118	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	700						
79	79	117	117	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	701						
79	79	469/4	469/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	702						
79	79	235/2	235/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	703						
79	79	471/4	471/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	704						
79	79	118	118	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	705						
79	79	473/4	473/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	706						
80	80	237/2	237/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	707						
80	80	119	119	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	708						
80	80	239/2	239/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	709						
80	80	237/2	237/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	710						
80	80	475/4	475/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	711						
80	80	119	119	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	712						
80	80	477/4	477/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	713						
80	80	239/2	239/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	714						
80	80	479/4	479/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	715						
81	81	120	120	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	716						
81	81	241/2	241/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	717						
81	81	121	121	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	718						
81	81	120	120	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	719						
81	81	481/4	481/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	720						
81	81	241/2	241/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	721						
81	81	483/4	483/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	722						
81	81	121	121	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	723						
81	81	485/4	485/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	724						
82	82	243/2	243/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	725						
82	82	122	122	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	726						
82	82	245/2	245/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	727						
82	82	243/2	243/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	728						
82	82	365/3	365/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	729						
82	82	731/6	731/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	730						
82	82	122	122	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	731						
82	82	733/6	733/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	732						
82	82	367/3	367/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	733						
82	82	245/2	245/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	734						
82	82	368/3	368/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	735						
82	82	737/6	737/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	736						
83	83	123	123	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	737						
83	83	247/2	247/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	738						
83	83	124	124	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	739						
83	83	123	123	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	740						
83	83	739/6	739/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	741						
83	83	370/3	370/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	742						
83	83	247/2	247/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	743						
83	83	371/3	371/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	744						
83	83	743/6	743/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	745						
83	83	124	124	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	746						
83	83	745/6	745/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	747						
83	83	373/3	373/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	748						
84	84	249/2	249/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	749						
84	84	125	125	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	750						
84	84	251/2	251/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	751						
84	84	249/2	249/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	752						
84	84	374/3	374/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	753						
84	84	749/6	749/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	754						
84	84	125	125	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	755						
84	84	751/6	751/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	756						
84	84	376/3	376/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	757						
84	84	251/2	251/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	758						
84	84	377/3	377/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	759						
84	84	755/6	755/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	760						
85	85	126	126	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	761						
85	85	253/2	253/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	762						
85	85	127	127	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	763						
85	85	126	126	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	764						
85	85	757/6	757/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	765						
85	85	379/3	379/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	766						
85	85	253/2	253/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	767						
85	85	380/3	380/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	768						
85	85	761/6	761/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	769						
85	85	127	127	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	770						
85	85	763/6	763/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	771						
85	85	382/3	382/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	772						
86	86	255/2	255/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	773						
86	86	128	128	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	774						
86	86	257/2	257/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	775						
86	86	255/2	255/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	776						
86	86	383/3	383/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	777						
86	86	767/6	767/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	778						
86	86	128	128	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	779						
86	86	769/6	769/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	780						
86	86	385/3	385/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	781						
86	86	257/2	257/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	782						
86	86	386/3	386/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	783						
86	86	773/6	773/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	784						
87	87	129	129	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	785						
87	87	259/2	259/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	786						
87	87	130	130	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	787						
87	87	129	129	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	788						
87	87	775/6	775/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	789						
87	87	388/3	388/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	790						
87	87	259/2	259/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	791						
87	87	389/3	389/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	792						
87	87	779/6	779/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	793						
87	87	130	130	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	794						
87	87	781/6	781/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	795						
87	87	391/3	391/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	796						
88	88	261/2	261/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	797						
88	88	131	131	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	798						
88	88	263/2	263/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	799						
88	88	261/2	261/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	800						
88	88	392/3	392/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	801						
88	88	785/6	785/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	802						
88	88	131	131	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	803						
88	88	787/6	787/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	804						
88	88	394/3	394/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	805						
88	88	263/2	263/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	806						
88	88	395/3	395/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	807						
88	88	791/6	791/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	808						
89	89	132	132	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	809						
89	89	265/2	265/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	810						
89	89	133	133	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	811						
89	89	132	132	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	812						
89	89	793/6	793/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	813						
89	89	397/3	397/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	814						
89	89	265/2	265/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	815						
89	89	398/3	398/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	816						
89	89	797/6	797/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	817						
89	89	133	133	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	818						
89	89	799/6	799/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	819						
89	89	400/3	400/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	820						
90	90	267/2	267/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	821						
90	90	134	134	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	822						
90	90	269/2	269/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	823						
90	90	267/2	267/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	824						
90	90	401/3	401/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	825						
90	90	803/6	803/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	826						
90	90	134	134	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	827						
90	90	805/6	805/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	828						
90	90	403/3	403/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	829						
90	90	269/2	269/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	830						
90	90	404/3	404/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	831						
90	90	809/6	809/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	832						
91	91	135	135	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	833						
91	91	271/2	271/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	834						
91	91	136	136	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	835						
91	91	135	135	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	836						
91	91	811/6	811/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	837						
91	91	406/3	406/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	838						
91	91	271/2	271/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	839						
91	91	407/3	407/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	840						
91	91	815/6	815/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	841						
91	91	136	136	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	842						
91	91	817/6	817/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	843						
91	91	409/3	409/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	844						
92	92	273/2	273/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	845						
92	92	137	137	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	846						
92	92	275/2	275/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	847						
92	92	273/2	273/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	848						
92	92	410/3	410/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	849						
92	92	821/6	821/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	850						
92	92	137	137	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	851						
92	92	823/6	823/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	852						
92	92	412/3	412/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	853						
92	92	275/2	275/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	854						
92	92	413/3	413/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	855						
