mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
26	26	201/2	201/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	582				
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	583				
26	26	102	102	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	584	ornamentShortTrill			
26	26	205/2	205/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	585				
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	586				
26	26	100	100	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	587				
26	26	401/4	401/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	588				
26	26	201/2	201/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	589				
26	26	403/4	403/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	590				
26	26	101	101	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	591				
26	26	405/4	405/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	592				
26	26	203/2	203/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	593				
26	26	407/4	407/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	594				
26	26	102	102	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	595				
26	26	409/4	409/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	596				
26	26	205/2	205/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	597				
26	26	411/4	411/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	598				
26	26	103	103	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	599				
26	26	413/4	413/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	600				
26	26	207/2	207/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	601				
26	26	415/4	415/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	602				
27	27	104	104	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	603				
27	27	417/4	417/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	604				
27	27	209/2	209/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	605				
27	27	419/4	419/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	606				
27	27	105	105	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	607				
27	27	421/4	421/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	608				
27	27	211/2	211/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	609				
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	610				
27	27	106	106	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	611				
27	27	213/2	213/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	612				
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	613				
27	27	104	104	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	614				
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	615				
27	27	105	105	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	616				
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	617				
27	27	106	106	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	618				
27	27	425/4	425/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	619				
27	27	213/2	213/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	620				
27	27	427/4	427/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	621				
27	27	107	107	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	622				
27	27	429/4	429/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	623				
27	27	215/2	215/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	624				
27	27	431/4	431/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	625				
28	28	108	108	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	626	ornamentShortTrill			
28	28	217/2	217/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	627				
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	628				
28	28	110	110	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	629	ornamentShortTrill			
28	28	221/2	221/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	630				
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	631				
28	28	108	108	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	632				
28	28	433/4	433/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	633				
28	28	217/2	217/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	634				
28	28	435/4	435/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	635				
28	28	109	109	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	636				
28	28	437/4	437/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	637				
28	28	219/2	219/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	638				
28	28	439/4	439/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	639				
28	28	110	110	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	640				
28	28	441/4	441/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	641				
28	28	221/2	221/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	642				
28	28	443/4	443/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	643				
28	28	111	111	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	644				
28	28	445/4	445/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	645				
28	28	223/2	223/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	646				
28	28	447/4	447/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	647				
29	29	112	112	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	648				
29	29	449/4	449/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	649				
29	29	225/2	225/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	650				
29	29	451/4	451/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	651				
29	29	113	113	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	652				
29	29	453/4	453/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	653				
29	29	227/2	227/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	654				
29	29	455/4	455/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	655				
29	29	114	114	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	656				
29	29	457/4	457/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	657				
29	29	229/2	229/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	658				
29	29	459/4	459/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	659				
29	29	115	115	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	660				
29	29	461/4	461/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	661				
29	29	231/2	231/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	662				
29	29	463/4	463/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	663				
29	29	112	112	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	664				
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	665				
29	29	113	113	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	666				
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	667				
29	29	114	114	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	668				
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	669				
29	29	115	115	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	670				
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	671				
30	30	116	116	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	672				
30	30	465/4	465/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	673				
30	30	233/2	233/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	674				
30	30	467/4	467/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	675				
30	30	117	117	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	676				
30	30	469/4	469/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	677				
30	30	235/2	235/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	678				
30	30	471/4	471/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	679				
30	30	118	118	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	680				
30	30	473/4	473/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	681				
30	30	237/2	237/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	682				
30	30	475/4	475/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	683				
30	30	119	119	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	684				
30	30	477/4	477/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	685				
30	30	239/2	239/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	686				
30	30	479/4	479/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	687				
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	688				
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	689				
30	30	117	117	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	690				
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	691				
30	30	118	118	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	692				
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	693				
30	30	119	119	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	694				
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	695				
31	31	120	120	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	696				
31	31	481/4	481/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	697				
31	31	241/2	241/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	698				
31	31	483/4	483/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	699				
31	31	121	121	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	700				
31	31	485/4	485/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	701				
31	31	243/2	243/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	702				
31	31	487/4	487/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	703				
31	31	122	122	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	704				
31	31	489/4	489/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	705				
31	31	245/2	245/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	706				
31	31	491/4	491/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	707				
31	31	123	123	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	708				
31	31	493/4	493/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	709				
31	31	247/2	247/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	710				
31	31	495/4	495/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	711				
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	712				
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	713				
31	31	121	121	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	714				
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	715				
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	716				
32	32	124	124	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	717				
32	32	497/4	497/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	718				
32	32	249/2	249/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	719				
32	32	499/4	499/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	720				
32	32	125	125	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	721				
32	32	501/4	501/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	722				
32	32	251/2	251/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	723				
32	32	503/4	503/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	724				
32	32	126	126	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	725	ornamentTrill			
33	33	128	128	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	726				
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	727				
33	33	129	129	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	728	ornamentTrill			
33	33	130	130	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	729				
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	730				
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	731	ornamentTrill			
33	33	128	128	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	732				
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	733				
33	33	130	130	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	734				
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	735				
33	33	129	129	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	736				
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	737				
33	33	131	131	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	738				
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	739				
34	34	132	132	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	740				
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	741				
34	34	133	133	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	742	ornamentTrill			
34	34	134	134	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	743				
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	744				
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	745	ornamentTrill			
34	34	132	132	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	746				
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	747				
34	34	134	134	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	748				
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	749				
34	34	133	133	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	750				
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	751				
34	34	135	135	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	752				
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	753				
35	35	136	136	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	754				
35	35	545/4	545/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	755				
35	35	273/2	273/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	756				
35	35	547/4	547/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	757				
35	35	137	137	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	758				
35	35	549/4	549/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	759				
35	35	275/2	275/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	760				
35	35	551/4	551/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	761				
35	35	138	138	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	762				
35	35	553/4	553/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	763				
35	35	277/2	277/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	764				
35	35	555/4	555/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	765				
35	35	139	139	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	766				
35	35	557/4	557/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	767				
35	35	279/2	279/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	768				
35	35	559/4	559/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	769				
35	35	136	136	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	770				
35	35	137	137	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	771				
35	35	138	138	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	772				
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	773				
36	36	140	140	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	774				
36	36	281/2	281/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	775				
36	36	141	141	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	776	ornamentTrill			
36	36	142	142	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	777				
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	778				
36	36	143	143	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	779	ornamentTrill			
36	36	140	140	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	780				
36	36	281/2	281/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	781				
36	36	141	141	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	782				
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	783				
36	36	142	142	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	784				
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	785				
36	36	143	143	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	786				
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	787				
37	37	144	144	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	788				
37	37	289/2	289/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	789				
37	37	145	145	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	790	ornamentTrill			
37	37	146	146	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	791				
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	792				
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	793	ornamentTrill			
37	37	144	144	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	794				
37	37	289/2	289/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	795				
37	37	145	145	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	796				
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	797				
37	37	146	146	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	798				
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	799				
37	37	147	147	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	800				
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	801				
38	38	148	148	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	802				
38	38	593/4	593/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	803				
38	38	297/2	297/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	804				
38	38	595/4	595/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	805				
38	38	149	149	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	806				
38	38	597/4	597/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	807				
38	38	299/2	299/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	808				
38	38	599/4	599/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	809				
38	38	150	150	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	810				
38	38	601/4	601/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	811				
38	38	301/2	301/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	812				
38	38	603/4	603/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	813				
38	38	151	151	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	814				
38	38	605/4	605/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	815				
38	38	303/2	303/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	816				
38	38	607/4	607/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	817				
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	818				
38	38	150	150	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	819				
39	39	152	152	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	820				
39	39	609/4	609/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	821				
39	39	305/2	305/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	822				
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	823				
39	39	153	153	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	824				
39	39	613/4	613/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	825				
39	39	307/2	307/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	826				
39	39	615/4	615/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	827				
39	39	154	154	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	828				
39	39	617/4	617/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	829				
39	39	309/2	309/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	830				
39	39	619/4	619/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	831				
39	39	155	155	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	832				
39	39	621/4	621/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	833				
39	39	311/2	311/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	834				
39	39	623/4	623/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	835				
39	39	152	152	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	836				
39	39	154	154	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	837				
40	40	156	156	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	838				
40	40	625/4	625/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	839				
40	40	313/2	313/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	840				
40	40	627/4	627/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	841				
40	40	157	157	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	842				
40	40	629/4	629/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	843				
40	40	315/2	315/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	844				
40	40	631/4	631/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	845				
40	40	158	158	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	846				
40	40	633/4	633/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	847				
40	40	317/2	317/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	848				
40	40	635/4	635/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	849				
40	40	159	159	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	850				
40	40	637/4	637/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	851				
40	40	319/2	319/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	852				
40	40	639/4	639/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	853				
40	40	156	156	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	854				
40	40	158	158	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	855				
41	41	160	160	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	856				
41	41	641/4	641/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	857				
41	41	321/2	321/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	858				
41	41	643/4	643/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	859				
41	41	161	161	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	860				
41	41	645/4	645/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	861				
41	41	323/2	323/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	862				
41	41	647/4	647/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	863				
41	41	162	162	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	864				
41	41	649/4	649/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	865				
41	41	325/2	325/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	866				
41	41	651/4	651/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	867				
41	41	163	163	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	868				
41	41	653/4	653/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	869				
41	41	327/2	327/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	870				
41	41	655/4	655/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	871				
41	41	160	160	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	872				
41	41	323/2	323/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	873				
